Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
246;NAC Breda;224;42;90039;False;;;;;;;;;;;;;;;;;;;;;;;;NAC;-1;-1;Rat Verlegh Stadion;;-1;;262143;262143;262143;;;;;4030464;4030465;4030592;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;50;12;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
247;NEC Nijmegen;224;29;1183;False;;;;;;;;;;;;;;;;;;;;;;;;NEC;-1;-1;Goffertstadion;;-1;;262143;262143;262143;;;;;4046848;4046849;4046976;4046850;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;12;12;11;35;19;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
250;FC Twente;224;42;100690;False;;;;;;;;;;;;;;;;;;;;;;;;TWE;-1;-1;De Grolsch Veste;;-1;;346;262143;262143;;;;;4096000;4096001;4096128;4096002;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;50;0;5;50;0;5;0;5;4;3;1;1;50;0;5;50;0;5;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
251;FC Utrecht;224;18;188;False;;;;;;;;;;;;;;;;;;;;;;;;UTR;-1;-1;Stadion Galgenwaard;;-1;;262143;116;262143;;;;;4112384;4112385;4112512;4112386;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;59;7;9;63;63;63;0;5;4;4;2;1;59;7;9;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
253;FC Volendam;224;29;100951;False;;;;;;;;;;;;;;;;;;;;;;;;VOL;-1;-1;Kras Stadion;;-1;;352;262143;262143;;;;;4145152;4145153;4145280;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;60;25;3;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
256;PEC Zwolle;224;20;101327;False;;;;;;;;;;;;;;;;;;;;;;;;PEC;-1;-1;Mac3park Stadion;;-1;;262143;346;262143;;;;;4194304;4194305;4194432;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;52;6;13;53;53;53;0;1;7;4;1;1;0;20;40;25;47;59;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
258;Athletic Bilbao;236;29;31;False;;;;;;;;;;;;;;;;;;;;;;;;ATH;-1;-1;San Mames;;-1;;196;109;4145;;;;;4227072;4227073;4227200;4227074;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;50;8;9;63;63;63;0;5;4;1;1;1;50;8;9;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
259;RCD Espanyol;236;17;131;False;;;;;;;;;;;;;;;;;;;;;;;;ESP;-1;-1;Estadi Cornella El Prat;;-1;;108;262143;262143;;;;;4243456;4243457;4243584;4243458;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;7;15;30;63;63;63;0;5;8;1;2;1;7;15;30;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
260;Málaga CF;236;40;90002;False;;;;;;;;;;;;;;;;;;;;;;;;MAL;-1;-1;La Rosaleda;;-1;;194;1765;262143;;;;;4259840;4259841;4259968;4259842;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;24;36;51;4;10;17;0;5;7;3;1;7;24;36;51;4;10;17;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
261;RCD Mallorca;236;29;237;False;;;;;;;;;;;;;;;;;;;;;;;;MLL;-1;-1;Iberostar Estadio;;-1;;2187;262143;262143;;;;;4276224;4276225;4276352;4276226;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;61;8;8;0;0;0;0;3;4;4;1;1;61;8;8;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
263;CA Osasuna;236;20;414;False;;;;;;;;;;;;;;;;;;;;;;;;OSA;-1;-1;El Sadar;;-1;;4145;258;268;;;;;4308992;4308993;4309120;4308994;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;1;14;21;46;8;9;0;5;4;1;1;2;1;14;21;46;8;9;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
264;Racing Santander;236;15;101801;False;;;;;;;;;;;;;;;;;;;;;;;;RRC;-1;-1;El Sardinero;;-1;;258;262143;262143;;;;;4325376;4325377;4325504;4325378;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4;50;63;53;53;53;0;5;7;1;1;1;2;36;11;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
265;Sevilla FC;236;29;100063;False;;;;;;;;;;;;;;;;;;;;;;;;SEV;-1;-1;Ramon Sanchez Pizjuan;;-1;;194;262143;262143;;;;;4341760;4341761;4341888;4341762;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;47;0;0;63;63;63;0;5;1;2;2;2;47;0;0;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
266;Real Valladolid;236;29;129;False;;;;;;;;;;;;;;;;;;;;;;;;VLL;-1;-1;Nuevo Jose Zorrilla;;-1;;262143;262143;262143;;;;;4358144;4358145;4358272;4358146;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;25;10;31;63;63;63;0;5;8;1;2;1;25;10;31;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
267;Villarreal CF;236;40;198;False;;;;;;;;;;;;;;;;;;;;;;;;VIL;-1;-1;El Madrigal;;-1;;110;4395;262143;;;;;4374528;4374529;4374656;4374530;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;57;0;0;13;25;0;5;2;2;1;2;63;57;0;0;13;25;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
268;Real Zaragoza;236;20;321;False;;;;;;;;;;;;;;;;;;;;;;;;ZAR;-1;-1;La Romareda;;-1;;263;2188;2616;;;;;4390912;4390913;4391040;4390914;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;5;16;35;63;63;63;0;5;6;1;1;1;5;16;35;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
269;Club Brugge KV;197;42;101078;False;;;;;;;;;;;;;;;;;;;;;;;;BRU;-1;-1;Jan Breydel stadion;;-1;;2009;1196;174;;;;;4407296;4407297;4407424;4407298;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;19;40;0;0;0;0;0;0;1;1;1;0;19;40;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
270;AEK Athens;211;29;101534;False;;;;;;;;;;;;;;;;;;;;;;;;AEK;-1;-1;Olympiako Stadio Athinon;;-1;;198;1212;133;;;;;4423680;4423681;4423808;4423682;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;53;0;0;0;0;0;0;0;1;1;1;63;53;0;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
271;Lokomotiv Moskva;230;29;102052;False;;;;;;;;;;;;;;;;;;;;;;;;LMO;-1;-1;Lokomotiv Stadium;;-1;;135;1753;1218;;;;;4440064;4440065;4440192;4440066;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;49;8;8;0;36;16;0;5;4;2;1;8;49;8;8;0;36;16;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
272;FK Partizan;303;15;102077;False;;;;;;;;;;;;;;;;;;;;;;;;PTZ;-1;-1;Partizan Stadium;;-1;;1223;2054;262143;;;;;4456448;4456449;4456576;4456450;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;0;0;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
273;Beşiktaş JK;190;29;325;False;;;;;;;;;;;;;;;;;;;;;;;;BJK;-1;-1;Vodafone Park;;-1;;197;130;1945;;;;;4472832;4472833;4472960;4472834;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;0;0;0;3;1;1;1;1;63;63;63;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
274;Cruzeiro EC;146;15;100093;False;;;;;;;;;;;;;;;;;;;;;;;;CRU;-1;-1;Mineirao;;-1;;1245;2450;262143;;;;;4489216;4489217;4489344;4489218;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;19;36;63;63;63;0;5;1;1;2;5;0;19;36;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
295;Beijing Guoan;7;15;380;False;;;;;;;;;;;;;;;;;;;;;;;;BJG;-1;-1;Workers Stadium;;-1;;5173;4168;5175;;;;;4833280;4833281;4833408;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;40;16;59;57;4;0;2;6;3;2;1;0;40;16;59;57;4;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
297;Qingdao Hainiu;7;54;101568;False;;;;;;;;;;;;;;;;;;;;;;;;QIN;-1;-1;Qingdao Guoxin Stadium;;-1;;4168;262143;262143;;;;;4866048;4866049;4866176;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;53;53;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
302;Chongqing Tonglianglong;7;55;486;False;;;;;;;;;;;;;;;;;;;;;;;;CQT;-1;-1;Chongqing Longxing Stadium;;-1;;262143;262143;262143;;;;;4947968;4947969;4948096;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;41;2;6;53;48;4;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
304;Wuhan Three Towns;7;29;102004;False;;;;;;;;;;;;;;;;;;;;;;;;WTL;-1;-1;Wuhan Sports Centre Stadium;;-1;;262143;262143;262143;;;;;4980736;4980737;4980864;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;6;21;54;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
314;Chengdu Rongcheng;7;20;100074;False;;;;;;;;;;;;;;;;;;;;;;;;CDR;-1;-1;Phoenix Hill Sports Park;;-1;;262143;262143;262143;;;;;5144576;5144577;5144704;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;49;11;12;26;26;26;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
319;SSC Bari;215;15;102247;False;;;;;;;;;;;;;;;;;;;;;;;;BAR;-1;-1;Stadio San Nicola;;-1;;327;4237;262143;;;;;5226496;5226497;5226624;5226498;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;53;53;52;9;9;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
320;Cagliari Calcio;215;29;100271;False;;;;;;;;;;;;;;;;;;;;;;;;CAG;-1;-1;Sardegna Arena;;-1;;238;262143;262143;;;;;5242880;5242881;5243008;5242882;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;10;19;35;2;4;0;3;8;1;1;1;0;10;19;35;2;4;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
323;Genoa CFC;215;18;100169;False;;;;;;;;;;;;;;;;;;;;;;;;GEN;-1;-1;Luigi Ferraris;;-1;;240;333;1600;;;;;5292032;5292033;5292160;5292034;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;5;8;12;39;0;10;0;6;7;3;1;1;5;8;12;39;0;10;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
327;SSC Napoli;215;15;106;False;;;;;;;;;;;;;;;;;;;;;;;;NAP;-1;-1;Diego Armando Maradona Stadium;;-1;;125;319;120;;;;;5357568;5357569;5357696;5357570;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;41;57;1;21;39;0;3;4;1;1;8;63;63;63;0;41;57;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
328;Delfino Pescara;215;40;100163;False;;;;;;;;;;;;;;;;;;;;;;;;PES;-1;-1;Stadio Adriatico;;-1;;262143;262143;262143;;;;;5373952;5373953;5374080;5373954;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;9;28;49;53;53;53;0;7;6;1;2;1;0;19;40;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
333;Torino FC;215;15;43;False;;;;;;;;;;;;;;;;;;;;;;;;TOR;-1;-1;Stadio Olimpico di Torino;;-1;;120;323;262143;;;;;5455872;5455873;5456000;5455874;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;30;2;2;51;35;0;0;6;1;3;1;1;30;2;2;51;35;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
336;Hellas Verona;215;15;102011;False;;;;;;;;;;;;;;;;;;;;;;;;VER;-1;-1;Marcantonio Bentegodi;;-1;;4379;4229;2320;;;;;5505024;5505025;5505152;5505026;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;18;37;61;57;1;0;7;1;4;1;1;0;18;37;61;57;1;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
344;Excelsior Rotterdam;224;20;108;False;;;;;;;;;;;;;;;;;;;;;;;;EXC;-1;-1;Stadion Woudestein;;-1;;351;117;262143;;;;;5636096;5636097;5636224;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;10;10;10;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
345;Fortuna Sittard;224;29;101633;False;;;;;;;;;;;;;;;;;;;;;;;;FOR;-1;-1;Fortuna Sittard Stadion;;-1;;262143;262143;262143;;;;;5652480;5652481;5652608;5652482;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;56;6;0;27;20;0;0;0;1;1;1;63;56;6;0;27;20;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
346;Go Ahead Eagles;224;29;100125;False;;;;;;;;;;;;;;;;;;;;;;;;GAE;-1;-1;De Adelaarshorst;;-1;;250;256;262143;;;;;5668864;5668865;5668992;5668866;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;51;11;9;63;53;0;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
349;Heracles Almelo;224;42;100044;False;;;;;;;;;;;;;;;;;;;;;;;;HER;-1;-1;Erve Asito;;-1;;250;346;262143;;;;;5718016;5718017;5718144;5718018;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;2;3;23;0;13;40;0;1;4;2;1;1;0;0;0;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
351;Sparta Rotterdam;224;29;1176;False;;;;;;;;;;;;;;;;;;;;;;;;SPA;-1;-1;Het Kasteel;;-1;;117;262143;262143;;;;;5750784;5750785;5750912;5750786;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;58;6;12;63;63;63;0;0;0;1;1;1;58;6;12;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
352;SC Telstar;224;29;102154;False;;;;;;;;;;;;;;;;;;;;;;;;TEL;-1;-1;BUKO stadium;;-1;;253;262143;262143;;;;;5767168;5767169;5767296;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;8;12;20;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
