Id;Name;Id Club;Club;Id National;National
64911;Ahmed Sharahili;1350;Al Ittihad Club;0;
64915;Ammar Al Daheem;0;;0;
64924;Abdulmajeed A.;0;;0;
64929;Sim Sang-Min;69710;Ulsan HD FC;0;
64934;Han Kyo-Won;0;;0;
64935;Lee Jae-Sung;436;FSV Mainz 05;53;South Korea
64943;Kang Sang-Woo;69710;Ulsan HD FC;0;
64954;Lee Myung-Jae;5912;Daejeon Hana Citizen;0;
64962;Salmin Khamis;0;;0;
64967;Saeed Ahmad;0;;0;
64978;Mohammed Saeed;66871;Al Ain FC;0;
64983;Ahmed Al Attas;0;;1032;United Arab Emirates
65024;José Sagredo;2283;Bolívar La Paz;0;
65043;Matheus Salustiano;5909;São Bernardo FC;0;
65044;Guillermo Viscarra;2287;Club Alianza Lima;1128;Bolivia
65045;Juan Pablo Nieto;2361;Deportes Tolima;0;
65062;Diego Novoa;1258;Millonarios FC;0;
65063;Jerson Malagón;0;;0;
65065;Wilson Morelo;2651;Deportivo Pasto;0;
65068;Fredy Hinestroza;5208;Atlético Bucaramanga;0;
65077;William Cuesta;0;;0;
65080;Darwin Andrade;0;;0;
65089;Kevin Rendón;0;;0;
65093;Fabry Castro;5208;Atlético Bucaramanga;0;
65129;Jonny Uchuari;5458;SD Aucas;0;
65134;Robert Arboleda;1255;São Paulo FC;0;
65142;Derlis González;1261;Olimpia Asunción;0;
65148;Iván Ramírez;2198;Club Libertad;0;
65151;Luis Amarilla;1260;Club Cerro Porteño;0;
65185;Alejandro Duarte;2287;Club Alianza Lima;0;
65238;Pablo Lima;0;;0;
65240;Cristian Palacios;2208;CD Everton;0;
65252;Gastón Guruceaga;1935;Clube Náutico;0;
65258;Michael Santos;4995;Central Córdoba SDE;0;
65264;Felipe Avenatti;2452;Avaí FC;0;
65268;Gastón Olveira;1261;Olimpia Asunción;48;Paraguay
65272;Fernando Gorriarán;1782;Tigres UANL;0;
65280;Pablo Lavandeira;2287;Club Alianza Lima;0;
65283;Maximiliano Olivera;1263;CA Peñarol;0;
65291;Gastón Rodríguez;0;;0;
65304;Jhon Chancellor;0;;0;
65318;Víctor Sifontes;899;Zamora FC;0;
65334;Roberto Carlos;0;;0;
65335;Romário;0;;0;
65336;Lothar Matthäus;0;;0;
65337;Ruud Gullit;0;;0;
65338;Johan Cruijff;0;;0;
65339;Zico;0;;0;
65340;D. Maradona;0;;0;
65341;Bebeto;0;;0;
65342;Ragnar Klavan;0;;0;
65343;Dax McCarty;0;;0;
65344;G. Krychowiak;0;;0;
65345;Mikel Rico;0;;0;
65346;G. Hedges;0;;0;
65347;S. Casero;0;;0;
65348;Rob Valentino;0;;0;
65349;Harrison Afful;0;;0;
65350;Li Yonghong;0;;0;
65351;Tomoya Ugajin;0;;0;
65352;Marcelo Bielsa;0;;0;
65353;Eddie Howe;0;;0;
65354;Stefano Pioli;0;;0;
65355;José Mourinho;0;;0;
65356;Jorge Sampaoli;0;;0;
65357;Luis Enrique;0;;0;
65358;Pep Guardiola;0;;0;
65359;Zinédine Zidane;0;;0;
65360;Carlo Ancelotti;0;;0;
65361;Steven Gerrard;0;;0;
65362;Julen Lopetegui;0;;0;
65363;Ernesto Valverde;0;;0;
65364;Jürgen Klopp;0;;0;
65365;Erik ten Hag;0;;0;
65366;Ralf Rangnick;0;;0;
65367;John Terry;0;;0;
65368;Steve Bruce;0;;0;
65369;Graham Potter;0;;0;
65371;Mikel Arteta;903; Powerball Classics;0;
65372;Renato Gaúcho;0;;0;
65373;Arne Slot;0;;0;
65374;Antonio Conte;0;;0;
65375;Fatih Terim;0;;0;
65376;Thomas Frank;0;;0;
65377;Rafael Benítez;0;;0;
65378;Roberto Martinez;0;;0;
65379;Thomas Tuchel;0;;0;
65380;Cafu;0;;0;
65386;Frank Lampard;0;;0;
65387;Andrea Pirlo;0;;0;
65388;Javier Zanetti;0;;0;
65389;Xavi Hernández;0;;0;
65390;A. Del Piero;0;;0;
65391;Francesco Totti;0;;0;
65392;Alex Ferguson;0;;0;
65393;Rivaldo;0;;0;
65394;Paolo Maldini;0;;0;
65395;Luis Van Gaal;0;;0;
65396;Arsène Wenger;0;;0;
65397;Hansi Flick;0;;0;
65398;Ruben Amorim;0;;0;
65399;Daniel Farke;0;;0;
65400;Imanol Alguacil;0;;0;
65401;Nuno;0;;0;
65402;Roberto Mancini;0;;0;
65403;Enzo Maresca;0;;0;
65404;Fabian Hürzeler;0;;0;
65405;Ronaldo;0;;0;
65406;Ole Solskjaer;0;;0;
65407;Ryan Giggs;0;;0;
65408;Frank Rijkaard;0;;0;
66410;Fabien Barthez;903; Powerball Classics;0;
66454;Van Der Sar;901; Fireblast Classics;0;
66549;Sebastian Deisler;903; Powerball Classics;0;
66552;Oliver Bierhoff;903; Powerball Classics;0;
67438;Gianfranco Zola;908; Thunderstrike Classics;0;
67521;Canizares;904; Wildcats Classics;0;
67525;Didier Deschamps;903; Powerball Classics;0;
67617;Christophe Dugarry;908; Thunderstrike Classics;0;
67704;Dino Baggio;906; Meanmachine Classics;0;
67914;Hans van Breukelen;906; Meanmachine Classics;0;
67927;Ruud Krol;903; Powerball Classics;0;
67949;Andreas Brehme;902; Warmstorm Classics;0;
67968;Careca;908; Thunderstrike Classics;0;
67975;Pele;901; Fireblast Classics;0;
67991;Daniel Passarella;907; Predators Classics;0;
68001;Ubaldo Fillol;908; Thunderstrike Classics;0;
68333;Dino Zoff;902; Warmstorm Classics;0;
68354;Walter Zenga;904; Wildcats Classics;0;
68434;Claudio Caniggia;904; Wildcats Classics;0;
68603;Alfredo Di Stefano;904; Wildcats Classics;0;
68740;Ferenc Puskas;904; Wildcats Classics;0;
68743;Hugo Sánchez;908; Thunderstrike Classics;0;
68955;Alejo Cordoba;1243;CA San Lorenzo;0;
72636;René Higuita;902; Warmstorm Classics;0;
72655;Brian Laudrup;905; Screambeem Classics;0;
73788;Matt Le Tissier;909; Monsters Classics;0;
90000;Klidman Lilo;2025;OFI Crete;0;
90001;Andrija Majdevac;0;;0;
90002;Thomas Keller;0;;0;
90003;Liu Yixin;5171;Henan FC;0;
90004;Chen Guoliang;0;;0;
90006;Nikola Stajic;2556;Panetolikos FC;0;
90007;Yang Yilin;5171;Henan FC;0;
90008;Liu Langzhou;0;;0;
90009;Tim Köhler;0;;0;
90010;Dilümüt Tudi;0;;0;
90012;Baba Alhassan;0;;0;
90013;Theo Tzandaris;2020;Asteras Tripolis;0;
90014;Leopold Zingerle;5010;RB Leipzig;0;
90016;Stefan Schimmer;5009;FC Heidenheim 1846;0;
90019;Uros Drezgic;1941;Rubin Kazan;0;
90020;Fahad Al Harbi;0;;0;
90023;Chiheb Jebali;9033;Esperance Tunis;0;
90024;Mohamed Mouhli;9033;Esperance Tunis;0;
90025;Stefan Kovac;5295;Baltika Kaliningrad;0;
90026;Maksim Laykin;0;;0;
90027;Mao Weijie;5586;Dalian Yingbo;0;
90030;Denis Thomalla;0;;0;
90031;Ammar Al Harfi;9002;Al Riyadh SC;0;
90033;Chriso;0;;0;
90034;Ben Voll;4139;FC St. Pauli;0;
90036;Panagiotis Katsikas;2025;OFI Crete;0;
90038;Aristotelis Karasalidis;9019;Panserraikos FC;0;
90039;Mamadou Traoré;5586;Dalian Yingbo;0;
90040;Niko Sigur;2525;HNK Hajduk Split;0;
90041;Liu Junxian;5175;Tianjin Jinmen Tiger;0;
90042;Nikolaos Gotzamanidis;0;;0;
90043;Colin Rösler;1702;Malmö FF;0;
90044;Stavros Petavrakis;0;;0;
90046;Jakub Pokorny;9020;AE Kifisias;0;
90048;Julius Szöke;0;;0;
90052;Timon Weiner;0;;0;
90053;Marcel Engelhardt;0;;0;
90054;Vladan Carapic;0;;0;
90055;Nejc Gradisar;9029;El Ahly Cairo;0;
90057;Colin Kleine-Bekel;0;;0;
90058;Marco Komenda;0;;0;
90059;Marc Jürgen;0;;0;
90060;Obed Ofori;0;;0;
90061;Lasse Rosenboom;0;;0;
90062;Tobias Müller;0;;0;
90063;Philipp Hercher;0;;0;
90064;Hugo Bolin;225;Borussia Mönchengladbach;0;
90065;Yang He;5185;Yunnan Yukun;0;
90066;Yao Xuchen;0;;0;
90067;Livan Burcu;4140;FC Union Berlin;0;
90070;Virgilio Olaya;5458;SD Aucas;0;
90071;Marwan Ateya;9029;El Ahly Cairo;34;Egypt
90072;Jonnathan Mina;2658;Barcelona SC;0;
90073;Eryc Castillo;2287;Club Alianza Lima;0;
90074;Valentin Paltsev;2618;FK Krasnodar;31;Russia
90076;Renny Jaramillo;5458;SD Aucas;0;
90077;Ronald Briones;2659;Independiente Del Valle;0;
90078;Robert Ramsak;0;;0;
90079;Cristhoper Zambrano;2580;Al Taawoun FC;0;
90080;Angelo Mina;5458;SD Aucas;0;
90081;Ariel Almagro;5458;SD Aucas;0;
90082;Jordán Mohor;5300;FC Pari Nizhny Novgorod;0;
90083;Morice Abraham;1080;Tanzania;0;
90084;Luis Cano;2658;Barcelona SC;0;
90085;Vasilios Athanasiou;2559;Atromitos Athens;0;
90086;Jefferson Cabezas;5458;SD Aucas;0;
90087;Matus Macik;4344;Slovan Bratislava;0;
90088;Dimitrios Tsakmakis;2559;Atromitos Athens;0;
90089;Bryan Carabalí;2658;Barcelona SC;0;
90092;Konstantinos Pomonis;2020;Asteras Tripolis;0;
90093;Charles Herrmann;2024;APO Levadiakos;0;
90094;Kamil Broda;1695;Wisła Kraków;0;
90095;Eder González;2020;Asteras Tripolis;0;
90096;Krisjanis Zviedris;0;;59;Latvia
90097;Dimitrios Kaloskamis;270;AEK Athens;0;
90098;Mariusz Kutwa;1695;Wisła Kraków;0;
90099;Athanasios Karamanis;2559;Atromitos Athens;0;
90101;Keke Topp;185;SV Werder Bremen;0;
90104;Anrie Chase;1586;RB Salzburg;0;
90112;Zisis Karachalios;2025;OFI Crete;0;
90116;Hazzaa Al Ghamdi;9003;Damac FC;0;
90118;Bennit Bröger;0;;0;
90119;Du Zhixuan;5171;Henan FC;0;
90120;Fotis Sgouris;0;;0;
90121;N. Grammatikakis;2555;Volos NPS;0;
90123;Giannis Christopoulos;2025;OFI Crete;0;
90124;Wiktor Biedrzycki;1695;Wisła Kraków;0;
90125;Oluwa Alagbe;2020;Asteras Tripolis;0;
90126;Yang Mingrui;5586;Dalian Yingbo;0;
90127;Antonis Dentakis;0;;0;
90128;Ilias Christopoulos;0;;0;
90129;Aleksey Koltakov;0;;0;
90130;Oliver Berg;0;;0;
90131;Cabibi;0;;0;
90132;Georgios Prountzos;0;;0;
90134;Álex Rangel;2658;Barcelona SC;0;
90135;Sotiris Tsiloulis;2559;Atromitos Athens;0;
90136;Gonzalo Valle;1907;LDU Quito;51;Ecuador
90137;Nikolay Sysuev;5301;FC Orenburg;0;
90138;Markus Kolke;185;SV Werder Bremen;0;
90143;Bruno Ogbus;227;SC Freiburg;0;
90144;Stefan Drljaca;231;VfB Stuttgart;0;
90146;Maksim Sidorov;5196;Akhmat Grozny;0;
90147;Othman Al Othman;2576;Al Fateh SC;0;
90149;Carlinhos;0;;0;
90152;Philipp Sander;225;Borussia Mönchengladbach;0;
90153;Daniil Veselov;271;Lokomotiv Moskva;0;
90154;Sergey Volkov;0;;0;
90155;Max Finkgräfe;5010;RB Leipzig;0;
90156;Egor Pogostnov;271;Lokomotiv Moskva;0;
90157;Jean Plaza;5458;SD Aucas;0;
90158;Brian Arias;2287;Club Alianza Lima;0;
90160;Enzo Duarte;126;Borussia Dortmund;1179;Luxembourg
90164;Cristhian Solano;4355;Ludogorets Razgrad;0;
90165;Angelos Liasos;9019;Panserraikos FC;0;
90166;Nikola Radmanovac;9015;Dinamo Makhachkala;0;
90167;Mohamed Ounajem;0;;0;
90168;Simon Asta;0;;0;
90169;Jeison Mina;0;;0;
90170;Vitus Eicher;0;;0;
90172;Spyros Ampartzidis;2559;Atromitos Athens;0;
90173;Bartosz Jaroch;1695;Wisła Kraków;0;
90174;Hassan Abu Sharara;0;;0;
90175;Michele Sego;2525;HNK Hajduk Split;0;
90176;G. Papadopoulos;2559;Atromitos Athens;0;
90177;Georgios Manalis;0;;0;
90178;Nikolaos Zouglis;133;Olympiakos Piraeus;0;
90179;Julián Bartolo;2020;Asteras Tripolis;0;
90181;Rayan Al Qahtani;9003;Damac FC;0;
90182;Christian Kühlwetter;0;;0;
90183;Hugo Sousa;9020;AE Kifisias;0;
90184;Georgios Kosteas;0;;0;
90185;Anagnostopoulos;9008;AE Larisa;0;
90186;Ioannis Gelios;0;;0;
90187;Jhamir D'Arrigo;0;;0;
90188;Abdulmalik Al Harbi;9010;Al Kholood Club;0;
90189;Luis Iberico;2216;Sporting Cristal;0;
90190;Benedikt Gimber;5009;FC Heidenheim 1846;0;
90193;Ederson Quiñónez;5458;SD Aucas;0;
90196;Mathias Honsak;5009;FC Heidenheim 1846;0;
90197;Matías Succar;2287;Club Alianza Lima;0;
90199;Gustavo Aguilar;2198;Club Libertad;0;
90200;Gonzalo Aguirre;0;;0;
90201;Will Donkin;304;Wuhan Three Towns;0;
90202;Artur Galoyan;0;;0;
90203;Sebastián Britos;1263;CA Peñarol;0;
90204;Bilal Damala;0;;0;
90205;Nemanja Milojevic;0;;0;
90206;Maksim Kuzmin;9016;Akron Tolyatti;0;
90207;Chrysovalantis Manos;2556;Panetolikos FC;0;
90209;Abdelhak Askar;0;;0;
90210;Yan Peng;0;;0;
90211;Magomed Yakuev;0;;0;
90212;Florian Pick;0;;0;
90215;Li Zhi;5184;Shenzhen Peng City;0;
90216;Junior Awusi;226;Eintracht Frankfurt;0;
90217;Jorge Díaz;2618;FK Krasnodar;0;
90218;Mazen Al Harbi;0;;0;
90219;Grant Ranos;0;;1167;Armenia
90220;Paul Tschernuth;5009;FC Heidenheim 1846;0;
90221;Abdulmalik Mohammed;272;FK Partizan;0;
90222;Alexandros Maskanakis;9019;Panserraikos FC;0;
90224;Adrian Beck;5009;FC Heidenheim 1846;0;
90229;Jan Schöppner;5009;FC Heidenheim 1846;0;
90232;Amir Sayoud;9000;Al Hazem SC;0;
90233;Nawaf Al Saadi;9003;Damac FC;0;
90234;Khaled Al Muqaitib;9006;Al Najma SC;0;
90235;Baris Atik;0;;0;
90236;A. Nollenberger;0;;0;
90238;Alex Franco;1261;Olimpia Asunción;0;
90239;Wael Mohya;225;Borussia Mönchengladbach;0;
90241;Oufa Shobeir;9029;El Ahly Cairo;34;Egypt
90243;Yasser Ibrahim;9029;El Ahly Cairo;34;Egypt
90244;Mahmoud Metwaly;0;;0;
90245;Hamad Al Jayzani;9007;Al Khaleej Club;0;
90246;Fabio Chiarodia;225;Borussia Mönchengladbach;0;
90247;Karim Fouad;9029;El Ahly Cairo;0;
90248;Aliou Dieng;9029;El Ahly Cairo;1067;Mali
90250;Ahmed Kouka;9029;El Ahly Cairo;34;Egypt
90251;Simon Lüchinger;0;;0;
90252;Afsha;9029;El Ahly Cairo;0;
90253;Khalid Al Subaie;9006;Al Najma SC;0;
90254;Youssef El Motie;9030;Wydad Casablanca;0;
90255;Jevgenijs Nerugals;2092;FC RFS;0;
90257;Amine Farhane;2658;Barcelona SC;0;
90258;Falko Michel;0;;0;
90259;Saeed Al Rubaie;9005;Al Okhdood Club;0;
90260;Walid Atik;9030;Wydad Casablanca;0;
90261;Shio Fukuda;0;;0;
90263;Ayman Dairani;9030;Wydad Casablanca;0;
90264;Ayoub Boucheta;9030;Wydad Casablanca;0;
90266;Andrey Ivlev;5300;FC Pari Nizhny Novgorod;0;
90268;Tayler Carrington;0;;5439;Gibraltar
90269;Mohamed Moufid;9030;Wydad Casablanca;0;
90270;Sami El Anabi;0;;0;
90271;Mohamed Osmani;0;;0;
90272;Mazyad Al Shammari;9010;Al Kholood Club;0;
90273;Jassim Al Oshbaan;0;;0;
90274;U. Rakhmonaliev;0;;0;
90275;Azzam Al Mazroaa;0;;0;
90276;Eyad El Askalany;2229;FK Rostov;0;
90277;Meshal Al Sibyani;1902;Al Ettifaq FC;0;
90278;Belkacem Brahimi;0;;0;
90279;Piotr Starzynski;1695;Wisła Kraków;0;
90280;Sultan Al Shahri;9010;Al Kholood Club;0;
90281;Amanallah Memmiche;9033;Esperance Tunis;0;
90282;Nassim Yattou;5196;Akhmat Grozny;0;
90283;Evan De Haro;0;;5439;Gibraltar
90284;Milan Lazarevic;272;FK Partizan;0;
90286;Johan Manzambi;227;SC Freiburg;11;Switzerland
90287;Salah Bouchama;0;;0;
90288;Nemanja Trifunović;272;FK Partizan;0;
90289;Achref Jabri;9033;Esperance Tunis;0;
90290;Bazoumana Touré;0;;0;
90291;Dávid Gróf;2375;Ferencváros TC;0;
90292;Niklas Beck;0;;1177;Liechtenstein
90293;Mohammed Qasem;9016;Akron Tolyatti;0;
90294;Inácio Miguel;0;;0;
90295;Kinito;0;;0;
90296;Tô Carneiro;0;;0;
90297;Eddie Afonso;0;;0;
90298;Diógenes João;5300;FC Pari Nizhny Novgorod;0;
90299;Ibrahim Mohannashi;9012;Al Qadsiah FC;0;
90300;V. Mamuchashvili;0;;0;
90301;Megue;0;;0;
90302;Magnus Brøndbo;5253;FK Bodø/Glimt;0;
90303;Connor Krempicki;0;;0;
90304;José Romo;0;;0;
90305;M. Sedki Debchi;9033;Esperance Tunis;0;
90306;M. Amine Tougai;0;;0;
90307;Vanja Dragojevic;272;FK Partizan;1550;Serbia
90308;Dimitrios Tsopouroglou;1212;PAOK Thessaloniki;0;
90309;M. Ben Hamida;9033;Esperance Tunis;33;Tunisia
90310;Lasse Rieß;436;FSV Mainz 05;0;
90311;Maksim Saveljev;5301;FC Orenburg;0;
90312;Ibrahima Keita;9033;Esperance Tunis;0;
90313;Sondre Fet;5253;FK Bodø/Glimt;0;
90314;Brian Oyola;2283;Bolívar La Paz;0;
90315;Gedeon Guzina;5301;FC Orenburg;0;
90316;M. Ben Romdhane;0;;0;
90317;Oussema Bouguerra;9033;Esperance Tunis;0;
90318;Mihail Ghecev;2618;FK Krasnodar;0;
90319;Rached Arfaoui;0;;0;
90320;Aziz Abid;0;;0;
90321;Hamoud Bassam;0;;0;
90322;Lovre Kulusic;0;;0;
90323;Rafi Al Ruwaili;0;;0;
90325;A. Al Deraan;0;;0;
90326;Dan-Angelo Botan;4347;FC Sheriff Tiraspol;0;
90327;Hamed Al Maghati;0;;0;
90328;Patryk Letkiewicz;1695;Wisła Kraków;0;
90329;Olivier Sukiennicki;0;;0;
90330;Nawaf Al Habashi;9000;Al Hazem SC;0;
90331;Niklas Ødegard;0;;0;
90333;Yassin Marei;9029;El Ahly Cairo;0;
90334;Ayyoub Allach;0;;0;
90335;Martin Kern;5296;FC Sochi;0;
90336;Oo Kyaw Min;1020;Myanmar;0;
90338;Bandar Darwish;0;;0;
90341;G. Karakasidis;0;;0;
90344;Nikita Massalyga;135;Spartak Moskva;0;
90347;Damyan Hristov;4355;Ludogorets Razgrad;0;
90356;Abdullah Al Rashidi;5300;FC Pari Nizhny Novgorod;0;
90357;Benedikt Pichler;0;;0;
90358;Petar Gigic;0;;0;
90359;Max Geschwill;0;;0;
90360;Carlos Méndez;2218;Deportivo Táchira;0;
90361;Ronaldo Cesar;2229;FK Rostov;0;
90362;Ali Makki;1348;Al Shabab Club;0;
90363;Osama Al Bawardi;9002;Al Riyadh SC;0;
90364;Bandar Al Mutairi;9007;Al Khaleej Club;0;
90365;Mohammed Al Oqil;2198;Club Libertad;0;
90366;Zinedine Sassi;0;;0;
90367;Vadim Paireli;0;;0;
90368;Majed Kanabah;9007;Al Khaleej Club;0;
90370;Maicol Ferreira;0;;0;
90374;Abdullah Abdulbasit;1902;Al Ettifaq FC;0;
90375;M. Al Mahasneh;1348;Al Shabab Club;0;
90377;Hassan Rabei;9003;Damac FC;0;
90378;Jehad Thakri;9012;Al Qadsiah FC;0;
90379;Sanousi Al Hawsawi;9003;Damac FC;0;
90380;Noor Al Rashidi;9003;Damac FC;0;
90381;Odin Bjørtuft;5253;FK Bodø/Glimt;16;Norway
90382;Dhari Al Anazi;9003;Damac FC;0;
90383;Brede Moe;0;;0;
90384;Lukas Kačavenda;2078;LASK Linz;0;
90385;Mirza Ćatović;231;VfB Stuttgart;0;
90386;Ramzi Solan;9010;Al Kholood Club;0;
90387;Radhi Al Otaibi;1902;Al Ettifaq FC;0;
90388;Naser Al Ghamdi;9003;Damac FC;0;
90390;Soknet Hav;1006;Cambodia;0;
90391;Meshary Sanyor;9012;Al Qadsiah FC;0;
90392;Moha Al Abdullah;9007;Al Khaleej Club;0;
90393;Muath Fagihy;9005;Al Okhdood Club;0;
90394;Mubarak Al Rajeh;1348;Al Shabab Club;0;
90395;Pau Babot;0;;1166;Andorra
90396;Mohamed Shokry;9029;El Ahly Cairo;0;
90397;Arbër Hoxha;1203;GNK Dinamo Zagreb;1165;Albania
90398;Hassan Al Musallam;1902;Al Ettifaq FC;0;
90399;Luka Stojković;1203;GNK Dinamo Zagreb;0;
90400;Nawaf Al Shuweir;2618;FK Krasnodar;0;
90401;Moris Valincic;1203;GNK Dinamo Zagreb;0;
90402;Abdulaziz Hetalh;9005;Al Okhdood Club;0;
90403;Abdulhadi Al Harajin;9000;Al Hazem SC;0;
90404;Saif Rajab;2580;Al Taawoun FC;0;
90405;Mohammed Sawaan;9010;Al Kholood Club;0;
90406;Abdulaziz Al Othman;1348;Al Shabab Club;0;
90407;Ahmed Al Julaydan;1586;RB Salzburg;0;
90408;Faisal Al Mutairi;9006;Al Najma SC;0;
90409;Younes Rached;9033;Esperance Tunis;0;
90410;Murad Khadhari;0;;0;
90411;Saeed Al Hamsl;9007;Al Khaleej Club;0;
90412;Alaa Al Hajji;0;;0;
90413;Nawaf Al Azizi;4143;Krylya Sovetov Samara;0;
90416;Mohamed Derbali;9033;Esperance Tunis;0;
90417;Danila Forov;4347;FC Sheriff Tiraspol;0;
90419;Mohammed Al Sufyani;2229;FK Rostov;0;
90420;Eduardo Darias;1263;CA Peñarol;0;
90421;Georgios Nikas;2024;APO Levadiakos;0;
90422;Saleh Al Harthi;9005;Al Okhdood Club;0;
90423;Bartosz Mazurek;5269;Jagiellonia Bialystok;0;
90425;Max Marie;0;;0;
90426;Milton Karisa;0;;0;
90427;Carlos Calzadilla;2218;Deportivo Táchira;0;
90429;Arjan Malic;2081;SK Sturm Graz;1170;Bosnia and Herzegovina
90430;M. Al Shwirekh;1348;Al Shabab Club;0;
90431;Ammar Oukil;1223;FK Crvena Zvezda;0;
90432;Razhab Magomedov;9015;Dinamo Makhachkala;0;
90433;Elias Lenz;0;;0;
90434;Reda Slim;0;;0;
90435;Besfort Zeneli;5242;Molde FK;0;
90436;Alamgir Ghazi;1023;Pakistan;0;
90438;Ben Bobzien;0;;0;
90439;Svetoslav Kovachev;0;;0;
90440;Onuche Ogbelu;9033;Esperance Tunis;0;
90441;Raed Ozaybi;9000;Al Hazem SC;0;
90443;Abdullah Al Salem;9012;Al Qadsiah FC;0;
90446;Thiago Serpa;5458;SD Aucas;0;
90448;Javier Dominguez;4126;TSG 1899 Hoffenheim;0;
90449;Édson Reséndez;0;;0;
90450;Arif Al Haydar;9007;Al Khaleej Club;0;
90451;Omar Al Owdah;0;;0;
90452;Branko Pavić;0;;0;
90453;Elian Pepinos;5458;SD Aucas;0;
90454;Francisco Tinaglini;9019;Panserraikos FC;0;
90455;Antonio López;0;;0;
90456;Mohamed Nayef;9005;Al Okhdood Club;0;
90457;Johan Karlsson;1702;Malmö FF;0;
90458;Salko Hamzić;1586;RB Salzburg;0;
90459;Yaroslav Krashevskiy;5300;FC Pari Nizhny Novgorod;0;
90462;Marius Corbu;2375;Ferencváros TC;0;
90463;Ibrahim Zaied;9000;Al Hazem SC;0;
90464;Aleksa Djurasovic;9016;Akron Tolyatti;0;
90465;Pavlos Pantelidis;198;Panathinaikos FC;0;
90466;Soslan Kagermazov;9015;Dinamo Makhachkala;0;
90467;Ethan Santos;0;;5439;Gibraltar
90468;Nikita Shershov;0;;0;
90469;David Abagna;0;;0;
90470;Abdulaziz Takrouni;9000;Al Hazem SC;0;
90471;Nasser Al Haleel;9006;Al Najma SC;0;
90473;Philipp Schulz;0;;0;
90474;Elyas Bouzaiene;9033;Esperance Tunis;0;
90475;Cui Qi;5586;Dalian Yingbo;0;
90477;Ahmed Al Rashidi;5295;Baltika Kaliningrad;0;
90479;Stepan Chaloupek;5189;Slavia Prague;13;Czech Republic
90480;Abdelkader Bedrane;9003;Damac FC;0;
90481;Karim El Debes;0;;0;
90482;Eguinaldo;1232;Shakhtar Donetsk;0;
90484;Miladin Stevanovic;2618;FK Krasnodar;0;
90488;Seedy Jatta;2081;SK Sturm Graz;0;
90490;Luis Estupiñán;0;;0;
90493;Fabrice Kah;0;;0;
90500;Rushit Zeka;198;Panathinaikos FC;0;
90501;Marlon Sequén;0;;0;
90502;Daniel Patiño;5458;SD Aucas;0;
90503;Panagiotis Liagas;2024;APO Levadiakos;0;
90504;Giannis Tsivelekidis;2024;APO Levadiakos;0;
90505;Milos Satara;0;;0;
90507;Edvin Kurtulus;4355;Ludogorets Razgrad;0;
90508;Ali Al Salem;9007;Al Khaleej Club;0;
90509;Evgeniy Staver;1941;Rubin Kazan;0;
90510;Hidajet Hankić;2229;FK Rostov;0;
90511;Hendry Blank;0;;0;
90512;Jhonathan;5973;Athletic Club;0;
90513;Estalin Segura;5458;SD Aucas;0;
90514;Eric Izquierdo;0;;1166;Andorra
90516;Joshua Canales;5458;SD Aucas;0;
90517;Ondrej Zmrzly;5189;Slavia Prague;0;
90518;Abdullah Khateeb;1902;Al Ettifaq FC;0;
90519;Ardit Nikaj;1695;Wisła Kraków;0;
90520;Mateo Marić;2185;Omonia Nicosia;0;
90521;Saud Al Rashid;9000;Al Hazem SC;0;
90522;Wang Yu;295;Beijing Guoan;0;
90523;Christian Ebere;1265;Cruz Azul;0;
90524;Fahad Al Muneef;0;;0;
90525;Mohammed Saleh;9006;Al Najma SC;0;
90526;Yannic Stein;0;;0;
90527;Ádám Varga;2375;Ferencváros TC;0;
90528;Yousef Al Shammari;9000;Al Hazem SC;0;
90529;Abdulaziz Al Awairdhi;1348;Al Shabab Club;0;
90530;Nayef Masoud;2576;Al Fateh SC;56;Saudi Arabia
90531;Nelson Weiper;436;FSV Mainz 05;0;
90533;Zhang Chenliang;5185;Yunnan Yukun;0;
90534;Julius Ertlthaler;1695;Wisła Kraków;0;
90535;Daniel Rus;0;;0;
90536;A. Bernhardsson;0;;0;
90537;Ahmed Omar;9003;Damac FC;0;
90538;Saeed Baattia;2576;Al Fateh SC;0;
90539;Abdulaziz Noor;9004;NEOM SC;0;
90540;He Yiran;314;Chengdu Rongcheng;0;
90541;Pereira Cardoso;225;Borussia Mönchengladbach;1179;Luxembourg
90542;Nawaf Al Hawsawi;9006;Al Najma SC;0;
90543;Hamed Al Ghamdi;9000;Al Hazem SC;0;
90544;Finn Porath;0;;0;
90545;Arturo Cheng;302;Chongqing Tonglianglong;0;
90546;Hussain Al Nattar;5295;Baltika Kaliningrad;0;
90547;Michalis Patiras;9020;AE Kifisias;0;
90549;Andu Kelati;0;;0;
90550;Phil Harres;0;;0;
90551;Abdoulie Ceesay;4139;FC St. Pauli;0;
90552;Mansour Hamzi;9007;Al Khaleej Club;0;
90553;John Mellberg;1586;RB Salzburg;0;
90554;Ibrahim Buhari;5325;IF Elfsborg;0;
90555;Zsombor Gruber;2375;Ferencváros TC;22;Hungary
90556;Abdullah Al Anazi;2576;Al Fateh SC;0;
90557;John Ontaneda;5458;SD Aucas;0;
90558;Marvin Oshaba;0;;0;
90559;Yahya Naji;9003;Damac FC;0;
90561;Júlíus Magnússon;5325;IF Elfsborg;0;
90562;Kevin Morgan;0;;0;
90563;Alaa Ghram;1232;Shakhtar Donetsk;33;Tunisia
90564;Liam Möller;1733;HJK Helsinki;0;
